AndI     -V182  0 45 42.579 +38 03 00.93 0.386 25.293 0.527 24.629 0.348 25.421 0.519 25.035 0.537 24.612 0.349 RRc     ACS
AndI     -V183  0 45 42.588 +38 01 05.77 0.613 25.304 1.318 24.575 0.708 25.408 1.408 25.057 1.122 24.559 0.718 RRab    ACS
AndI     -V184  0 45 42.598 +38 01 04.41 0.521 25.432 1.409 24.722 0.683 25.534 1.524 25.195 1.174 24.707 0.680 RRab    ACS
AndI     -V185  0 45 42.601 +38 02 44.42 0.349 24.984 0.601 24.376 0.273 25.070 0.670 24.776 0.462 24.359 0.268 RRc     ACS
AndI     -V186  0 45 42.637 +38 03 14.63 0.429 25.175 0.474 24.482 0.310 25.278 0.530 24.935 0.385 24.463 0.311 RRc     ACS
AndI     -V187  0 45 42.644 +38 02 53.61 0.603 25.508 0.701 24.664 0.426 25.634 0.769 25.227 0.583 24.651 0.423 RRab    ACS
AndI     -V188  0 45 42.647 +38 02 56.13 0.511 25.361 1.434 24.676 0.763 25.461 1.561 25.130 1.176 24.664 0.761 RRab    ACS
AndI     -V189  0 45 42.743 +38 03 23.72 0.536 25.407 1.219 24.624 0.719 25.512 1.455 25.158 0.839 24.640 0.559 RRab    ACS
AndI     -V190  0 45 42.768 +38 02 42.84 0.531 25.390 1.325 24.659 0.682 25.504 1.440 25.133 1.121 24.645 0.684 RRab    ACS
AndI     -V191  0 45 42.845 +38 03 28.94 0.585 25.366 1.147 24.600 0.444 25.456 1.345 25.114 0.877 24.587 0.454 RRab    ACS
AndI     -V192  0 45 42.913 +38 03 39.90 0.500 25.281 1.558 24.742 0.655 25.361 1.705 25.086 1.263 24.732 0.646 RRab    ACS
AndI     -V193  0 45 42.924 +38 02 39.05 0.602 25.419 0.887 24.570 0.345 25.552 0.979 25.123 0.728 24.557 0.355 RRab    ACS
AndI     -V194  0 45 42.972 +38 04 07.24 0.628 25.545 0.665 24.697 0.382 25.675 0.719 25.252 0.582 24.682 0.389 RRab    ACS
AndI     -V195  0 45 42.972 +38 03 19.86 0.577 25.306 1.275 24.600 0.660 25.405 1.402 25.068 1.072 24.586 0.659 RRab    ACS
AndI     -V196  0 45 43.020 +38 02 28.72 0.653 25.493 0.580 24.618 0.368 25.630 0.640 25.198 0.543 24.604 0.376 RRab    ACS
AndI     -V197  0 45 43.028 +38 02 17.59 0.566 25.441 1.095 24.720 0.669 25.548 1.164 25.197 0.939 24.705 0.669 RRab    ACS
AndI     -V198  0 45 43.052 +38 01 01.49 0.344 25.209 0.582 24.663 0.353 25.283 0.632 25.022 0.495 24.649 0.345 RRc     ACS
AndI     -V199  0 45 43.152 +38 01 24.56 0.516 25.376 1.232 24.699 0.767 25.473 1.339 25.147 1.002 24.685 0.762 RRab    ACS
AndI     -V200  0 45 43.294 +38 02 34.08 0.600 25.477 0.388 24.606 0.216 25.610 0.429 25.174 0.329 24.591 0.227 RRab    ACS
AndI     -V201  0 45 43.317 +38 01 59.35 0.616 25.290 0.915 24.438 0.608 25.510 0.794 25.110 0.539 24.381 0.824 RRab    ACS
AndI     -V202  0 45 43.330 +38 02 54.20 0.368 25.388 0.770 24.728 0.293 25.490 0.837 25.156 0.597 24.702 0.328 RRd     ACS
AndI     -V203  0 45 43.379 +38 03 29.97 0.663 25.290 0.990 24.474 0.526 25.417 1.090 25.007 0.793 24.459 0.531 RRab    ACS
AndI     -V204  0 45 43.467 +38 00 49.28 0.580 25.409 0.995 24.624 0.460 25.523 1.113 25.147 0.875 24.611 0.466 RRab    ACS
AndI     -V205  0 45 43.589 +38 03 03.46 0.692 25.172 1.192 24.403 0.672 25.296 1.350 24.900 0.924 24.391 0.671 RRab    ACS
AndI     -V206  0 45 43.603 +38 00 47.42 0.362 25.453 0.401 24.722 0.272 25.557 0.422 25.201 0.335 24.702 0.272 RRd     ACS
AndI     -V207  0 45 43.646 +38 03 27.28 0.643 25.498 0.512 24.639 0.231 25.631 0.572 25.208 0.383 24.625 0.234 RRab    ACS
AndI     -V208  0 45 43.684 +38 03 49.57 0.361 25.395 0.470 24.669 0.275 25.503 0.511 25.147 0.398 24.652 0.276 RRd     ACS
AndI     -V209  0 45 43.713 +38 03 05.03 0.533 25.446 1.174 24.658 0.583 25.575 1.251 24.963 1.507 24.641 0.588 RRab    ACS
AndI     -V210  0 45 43.838 +38 03 25.02 0.511 25.293 1.487 24.648 0.724 25.391 1.637 25.071 1.170 24.639 0.723 RRab    ACS
AndI     -V211  0 45 43.855 +38 01 43.87 0.353 25.291 0.676 24.681 0.475 25.379 0.734 25.087 0.536 24.671 0.423 RRc     ACS
AndI     -V212  0 45 44.007 +38 02 25.81 0.364 25.548 0.415 24.877 0.257 25.643 0.471 25.320 0.306 24.861 0.250 RRc     ACS
AndI     -V213  0 45 44.040 +38 01 04.09 0.549 25.422 0.959 24.687 0.449 25.532 1.037 25.172 0.907 24.671 0.452 RRab    ACS
AndI     -V214  0 45 44.183 +38 01 37.46 0.359 25.368 0.366 24.704 0.196 25.463 0.411 25.146 0.265 24.687 0.193 RRc     ACS
AndI     -V215  0 45 44.203 +38 00 49.45 0.634 25.413 0.880 24.577 0.595 25.539 0.954 25.136 0.722 24.565 0.589 RRab    ACS
AndI     -V216  0 45 44.314 +38 02 31.70 0.689 25.178 0.792 24.383 0.420 25.302 0.868 24.902 0.707 24.368 0.426 RRab    ACS
AndI     -V217  0 45 44.361 +38 00 33.96 0.674 25.285 1.023 24.496 0.465 25.404 1.151 25.019 0.797 24.482 0.473 RRab    ACS
AndI     -V218  0 45 44.396 +38 00 22.65 0.566 25.529 0.650 24.707 0.359 25.672 0.741 25.227 0.588 24.693 0.374 RRab    ACS
AndI     -V219  0 45 44.397 +38 01 18.54 0.633 25.474 0.647 24.624 0.271 25.612 0.725 25.175 0.482 24.609 0.279 RRab    ACS
AndI     -V220  0 45 44.428 +38 02 43.49 0.531 25.326 1.309 24.574 0.708 25.420 1.456 25.099 0.974 24.616 0.535 RRab    ACS
AndI     -V221  0 45 44.451 +38 02 38.24 0.713 25.356 0.314 24.443 0.136 25.499 0.354 25.043 0.255 24.428 0.144 RRab    ACS
AndI     -V222  0 45 44.897 +38 03 25.25 0.667 25.317 1.027 24.493 0.605 25.444 1.102 25.032 0.899 24.479 0.612 RRab    ACS
AndI     -V223  0 45 44.921 +38 02 26.02 0.502 25.368 1.056 24.635 0.575 25.474 1.138 25.121 0.897 24.619 0.572 RRab    ACS
AndI     -V224  0 45 45.030 +38 02 55.56 0.594 25.316 0.921 24.474 0.501 25.448 0.931 25.031 0.716 24.463 0.510 RRab    ACS
AndI     -V225  0 45 45.132 +38 03 54.78 0.550 25.416 1.150 24.680 0.709 25.522 1.244 25.169 0.973 24.665 0.707 RRab    ACS
AndI     -V226  0 45 45.153 +38 03 23.20 0.495 25.333 1.517 24.675 0.794 25.422 1.613 25.107 1.289 24.661 0.776 RRab    ACS
AndI     -V227  0 45 45.187 +38 00 36.61 0.622 25.288 0.993 24.519 0.621 25.400 1.078 25.034 0.773 24.506 0.611 RRab    ACS
AndI     -V228  0 45 45.300 +38 03 10.38 0.569 25.389 1.075 24.616 0.604 25.515 1.210 25.122 0.801 24.606 0.633 RRab    ACS
AndI     -V229  0 45 45.367 +38 02 31.16 0.645 25.362 0.746 24.536 0.411 25.487 0.823 25.080 0.547 24.520 0.419 RRab    ACS
AndI     -V230  0 45 45.389 +38 02 28.27 0.620 25.451 0.626 24.567 0.319 25.587 0.700 25.148 0.509 24.553 0.332 RRab    ACS
AndI     -V231  0 45 45.444 +38 00 55.68 0.476 25.439 1.586 24.730 0.763 25.553 1.786 25.181 1.271 24.716 0.762 RRab    ACS
AndI     -V232  0 45 45.445 +38 01 44.53 0.590 25.432 0.821 24.567 0.728 25.571 0.834 25.132 0.789 24.554 0.728 RRab    ACS
AndI     -V233  0 45 45.454 +38 02 30.97 0.556 25.385 1.027 24.618 0.565 25.502 1.092 25.131 0.785 24.601 0.562 RRab    ACS
AndI     -V234  0 45 45.559 +38 03 52.14 0.576 24.797 0.583 24.061 0.345 24.907 0.631 24.544 0.487 24.044 0.346 RRab    ACS
AndI     -V235  0 45 45.569 +38 03 45.17 0.617 25.406 0.632 24.558 0.301 25.537 0.710 25.108 0.502 24.543 0.307 RRab    ACS
AndI     -V236  0 45 45.576 +38 03 21.56 0.839 25.273 0.266 24.350 0.164 25.418 0.289 24.956 0.241 24.335 0.175 RRab    ACS
AndI     -V237  0 45 45.644 +38 01 14.03 0.630 25.472 0.612 24.595 0.345 25.606 0.687 25.174 0.494 24.581 0.354 RRab    ACS
AndI     -V238  0 45 45.664 +38 02 40.41 0.539 25.127 1.754 24.599 0.810 25.196 1.940 24.968 1.442 24.592 0.788 RRab    ACS
AndI     -V239  0 45 45.743 +38 02 28.00 0.299 25.231 0.273 24.734 0.121 25.298 0.295 25.061 0.213 24.717 0.123 RRc     ACS
AndI     -V240  0 45 45.856 +38 02 34.62 0.610 25.448 0.830 24.601 0.507 25.582 0.890 25.155 0.761 24.573 0.604 RRab    ACS
AndI     -V241  0 45 45.904 +38 03 45.26 0.513 25.449 1.146 24.699 0.734 25.550 1.249 25.181 1.141 24.683 0.735 RRab    ACS
AndI     -V242  0 45 46.046 +38 00 31.71 0.496 25.431 0.861 24.754 0.396 25.530 0.938 25.197 0.701 24.738 0.400 RRab    ACS
AndI     -V243  0 45 46.056 +38 01 31.31 0.719 25.639 0.252 24.410 0.184 25.856 0.283 25.226 0.220 24.417 0.188 RRab    ACS
AndI     -V244  0 45 46.071 +38 01 16.72 0.497 25.373 1.368 24.671 0.711 25.479 1.519 25.138 1.091 24.656 0.710 RRab    ACS
AndI     -V245  0 45 46.081 +38 03 39.47 0.319 25.309 0.611 24.794 0.315 25.389 0.742 25.111 0.426 24.776 0.301 RRc     ACS
AndI     -V246  0 45 46.085 +38 03 11.64 0.511 25.459 1.358 24.717 0.729 25.567 1.461 25.209 1.152 24.701 0.727 RRab    ACS
AndI     -V247  0 45 46.212 +38 03 18.12 0.563 25.396 0.861 24.640 0.503 25.504 0.947 25.137 0.747 24.625 0.506 RRab    ACS
AndI     -V248  0 45 46.225 +38 01 00.63 0.577 25.540 1.234 24.754 0.568 25.657 1.337 25.271 0.975 24.740 0.570 RRab    ACS
AndI     -V249  0 45 46.332 +38 01 52.46 0.740 25.198 0.673 24.317 0.334 25.336 0.737 24.895 0.576 24.303 0.346 RRab    ACS
AndI     -V250  0 45 46.332 +38 00 28.38 0.305 25.310 0.210 24.768 0.136 25.386 0.209 25.124 0.196 24.754 0.153 RRc     ACS
AndI     -V251  0 45 46.339 +38 01 32.75 0.545 25.429 0.878 24.663 0.440 25.539 0.961 25.175 0.705 24.648 0.440 RRab    ACS
AndI     -V252  0 45 46.412 +38 00 35.18 0.579 25.510 0.881 24.692 0.382 25.636 0.993 25.225 0.715 24.677 0.391 RRab    ACS
AndI     -V253  0 45 46.477 +38 03 54.06 0.586 25.469 0.956 24.677 0.552 25.599 1.080 25.179 0.746 24.662 0.556 RRab    ACS
AndI     -V254  0 45 46.483 +38 00 53.31 0.646 25.564 0.311 24.661 0.115 25.705 0.356 25.254 0.245 24.647 0.122 RRab    ACS
AndI     -V255  0 45 46.504 +38 02 17.18 0.631 25.237 0.806 24.434 0.394 25.357 0.891 24.966 0.698 24.417 0.403 RRab    ACS
AndI     -V256  0 45 46.684 +38 02 34.88 0.320 25.300 0.640 24.740 0.403 25.367 0.700 25.099 0.522 24.736 0.308 RRc     ACS
AndI     -V257  0 45 46.817 +38 02 32.15 0.467 25.731 1.375 25.078 0.656 25.816 1.529 25.522 1.064 25.066 0.651 GSS-RRL ACS
AndI     -V258  0 45 46.916 +38 03 28.20 0.358 25.373 0.492 24.702 0.253 25.472 0.550 25.137 0.379 24.684 0.257 RRc     ACS
AndI     -V259  0 45 47.042 +38 03 15.26 0.395 25.226 0.596 24.592 0.370 25.316 0.654 25.011 0.491 24.574 0.372 RRc     ACS
AndI     -V260  0 45 47.074 +38 02 19.09 0.495 25.376 1.471 24.668 0.799 25.468 1.620 25.164 1.199 24.650 0.784 RRab    ACS
AndI     -V261  0 45 47.123 +38 00 27.68 0.657 25.454 0.214 24.542 0.202 25.597 0.232 25.143 0.189 24.529 0.200 RRab    ACS
AndI     -V262  0 45 47.150 +38 02 16.65 0.523 25.342 1.211 24.643 0.618 25.446 1.300 25.087 0.953 24.629 0.618 RRab    ACS
AndI     -V263  0 45 47.332 +38 00 56.46 0.494 25.428 1.160 24.767 0.536 25.523 1.272 25.208 0.928 24.760 0.534 RRab    ACS
AndI     -V264  0 45 47.383 +38 01 25.94 0.577 25.387 0.909 24.581 0.430 25.511 1.005 25.097 0.740 24.619 0.261 RRab    ACS
AndI     -V265  0 45 47.480 +38 02 34.49 0.543 25.253 1.120 24.544 0.510 25.359 1.237 25.013 0.855 24.532 0.511 RRab    ACS
AndI     -V266  0 45 47.517 +38 03 01.71 0.348 25.419 0.662 24.746 0.337 25.514 0.737 25.203 0.528 24.731 0.337 RRd     ACS
AndI     -V267  0 45 47.518 +38 00 50.40 0.675 25.348 0.979 24.522 0.446 25.475 1.124 25.076 0.759 24.509 0.444 RRab    ACS
AndI     -V268  0 45 47.587 +38 03 12.92 0.581 25.471 0.711 24.680 0.386 25.588 0.779 25.205 0.591 24.665 0.389 RRab    ACS
AndI     -V269  0 45 47.861 +38 02 27.30 0.569 25.429 1.010 24.646 0.555 25.538 1.136 25.171 0.806 24.622 0.566 RRab    ACS
AndI     -V270  0 45 47.888 +38 02 40.94 0.590 25.380 0.688 24.540 0.474 25.515 0.750 25.083 0.581 24.526 0.475 RRab    ACS
AndI     -V271  0 45 47.971 +38 02 41.40 0.353 25.395 0.395 24.718 0.191 25.489 0.437 25.168 0.312 24.702 0.199 RRc     ACS
AndI     -V272  0 45 47.999 +38 01 18.58 0.619 25.313 1.234 24.548 0.605 25.421 1.362 25.062 1.005 24.530 0.597 RRab    ACS
AndI     -V273  0 45 48.187 +38 02 07.61 0.587 25.370 0.839 24.505 0.460 25.501 0.934 25.080 0.683 24.490 0.475 RRab    ACS
AndI     -V274  0 45 48.220 +38 01 20.41 0.672 25.399 0.712 24.537 0.370 25.531 0.782 25.106 0.582 24.523 0.373 RRab    ACS
AndI     -V275  0 45 48.317 +38 03 30.40 0.719 25.231 0.945 24.423 0.445 25.353 1.036 24.958 0.746 24.408 0.452 RRab    ACS
AndI     -V276  0 45 48.569 +38 02 20.64 0.551 25.356 1.306 24.585 0.719 25.466 1.408 25.110 1.103 24.571 0.721 RRab    ACS
AndI     -V277  0 45 48.658 +38 01 24.62 0.353 25.433 0.476 24.735 0.252 25.535 0.519 25.189 0.398 24.711 0.250 RRc     ACS
AndI     -V278  0 45 48.892 +38 02 38.41 0.361 25.335 0.498 24.702 0.219 25.428 0.548 25.124 0.424 24.691 0.236 RRc     ACS
AndI     -V279  0 45 48.967 +38 03 15.57 0.572 25.501 0.660 24.727 0.296 25.616 0.730 25.236 0.540 24.703 0.304 RRab    ACS
AndI     -V280  0 45 49.221 +38 03 36.93 0.294 25.752 0.655 25.193 0.314 25.829 0.723 25.566 0.508 25.177 0.301 GSS-RRL ACS
AndI     -V281  0 45 49.229 +38 02 31.48 0.536 25.433 1.319 24.654 0.818 25.547 1.416 25.171 1.145 24.641 0.820 RRab    ACS
AndI     -V282  0 45 49.662 +38 02 25.02 0.635 25.448 0.527 24.566 0.320 25.578 0.594 25.156 0.430 24.550 0.329 RRab    ACS
AndI     -V283  0 45 49.808 +38 03 23.22 0.675 25.304 0.917 24.462 0.494 25.431 1.028 25.051 0.742 24.447 0.505 RRab    ACS
AndI     -V284  0 45 49.926 +38 02 41.62 0.580 25.412 1.163 24.655 0.648 25.523 1.264 25.148 1.006 24.639 0.655 RRab    ACS
AndI     -V285  0 45 49.993 +38 02 33.17 0.598 25.414 0.798 24.598 0.314 25.539 0.901 25.126 0.649 24.581 0.323 RRab    ACS
AndI     -V286  0 45 50.007 +38 01 24.54 0.383 25.533 0.470 24.763 0.187 25.653 0.540 25.261 0.336 24.743 0.212 RRd     ACS
AndI     -V287  0 45 50.058 +38 02 11.72 0.671 25.272 1.164 24.487 0.537 25.391 1.272 25.003 0.972 24.474 0.542 RRab    ACS
AndI     -V288  0 45 50.332 +38 03 20.09 0.612 25.461 0.855 24.603 0.411 25.593 0.948 25.163 0.638 24.592 0.381 RRab    ACS
AndI     -V289  0 45 50.637 +38 01 56.64 0.560 25.296 1.337 24.602 0.614 25.400 1.467 25.062 1.078 24.587 0.617 RRab    ACS
AndI     -V290  0 45 50.728 +38 02 43.39 0.597 25.212 1.134 24.417 0.551 25.325 1.274 24.944 0.911 24.403 0.504 RRab    ACS
AndI     -V291  0 45 50.733 +38 01 55.88 0.558 25.387 1.257 24.588 0.585 25.510 1.405 25.113 0.981 24.580 0.595 RRab    ACS
AndI     -V292  0 45 50.746 +38 02 18.48 0.576 25.353 1.321 24.646 0.482 25.456 1.482 25.163 0.925 24.633 0.496 RRab    ACS
AndI     -V293  0 45 50.864 +38 02 19.36 0.371 25.340 0.455 24.678 0.267 25.436 0.485 25.110 0.385 24.661 0.268 RRc     ACS
AndI     -V294  0 45 51.077 +38 02 10.24 0.500 25.400 1.484 24.750 0.683 25.490 1.651 25.165 1.223 24.736 0.685 RRab    ACS
AndI     -V295  0 45 51.115 +38 03 05.90 0.295 25.433 0.742 24.902 0.419 25.502 0.825 25.252 0.562 24.893 0.442 RRc     ACS
AndI     -V296  0 45 51.312 +38 02 18.18 0.358 25.314 0.758 24.629 0.437 25.417 0.830 25.077 0.604 24.618 0.424 RRd     ACS
AndI     -V297  0 45 51.450 +38 03 01.66 0.494 25.478 0.931 24.777 0.467 25.578 1.027 25.244 0.733 24.763 0.461 RRab    ACS
AndI     -V298  0 45 51.541 +38 03 20.99 0.629 25.500 0.892 24.679 0.437 25.634 0.996 25.211 0.774 24.666 0.441 RRab    ACS
AndI     -V299  0 45 52.103 +38 02 36.39 0.588 25.465 0.873 24.672 0.340 25.599 1.018 25.188 0.744 24.659 0.368 RRab    ACS
AndI     -V300  0 45 52.175 +38 03 15.88 0.606 25.416 1.210 24.670 0.508 25.518 1.353 25.181 0.851 24.620 0.621 RRab    ACS
AndI     -V301  0 45 52.662 +38 02 52.77 0.558 25.489 1.195 24.703 0.677 25.600 1.303 25.222 1.097 24.690 0.679 RRab    ACS
AndI     -V302  0 45 52.698 +38 02 48.42 0.377 25.466 0.655 24.707 0.485 25.612 0.784 25.219 0.622 24.725 0.374 RRd     ACS
