OGLE-LMC-RRLYR-12584  18.616 19.261  0.7420543 0.0000013  6000.27942  0.473  0.478 4.697  0.278 3.116
OGLE-LMC-RRLYR-12585  18.737 19.289  0.5723106 0.0000006  6000.21780  0.648  0.475 4.239  0.374 2.515
OGLE-LMC-RRLYR-12588  15.990 17.242  0.4550459 0.0000010  6000.18569  0.038  0.543 3.864  0.403 1.576
OGLE-LMC-RRLYR-12590  18.978 19.689  0.6293351 0.0000021  6000.23098  0.340  0.436 4.514  0.219 3.146
OGLE-LMC-RRLYR-12591  18.771 19.306  0.5094419 0.0000010  6000.14058  0.590  0.451 4.107  0.258 1.998
OGLE-LMC-RRLYR-12592  19.137 20.025  0.5844298 0.0000295  6000.04702  0.405  0.414 4.242  0.198   -  
OGLE-LMC-RRLYR-12594  18.435 18.994  0.6432402 0.0000012  6000.26673  0.356  0.454 4.523  0.279 2.895
OGLE-LMC-RRLYR-12596  19.225 20.109  0.5066900 0.0000111  6000.34132  0.412  0.273 3.521  0.000   -  
OGLE-LMC-RRLYR-12597  18.712 19.189  0.5252079 0.0000016  6000.05211  0.604  0.372 4.103  0.201 2.143
OGLE-LMC-RRLYR-12598  18.832 19.445  0.4125995 0.0000006  6000.23220  0.609  0.628 4.154  0.381 2.386
OGLE-LMC-RRLYR-12599  18.848 19.351  0.4827451 0.0000025  6000.45118  0.554  0.278 4.187  0.068 1.502
OGLE-LMC-RRLYR-12600  18.825 19.475  0.6436086 0.0000038  6000.49104  0.162  0.235 4.833  0.000   -  
OGLE-LMC-RRLYR-12602  18.700 19.256  0.5611662 0.0000024  6000.44378  0.491  0.389 4.295  0.184 2.364
OGLE-LMC-RRLYR-12603  18.860 19.465  0.5635879 0.0000016  6000.37364  0.526  0.456 4.186  0.293 2.335
OGLE-LMC-RRLYR-12605  18.919 19.679  0.6744709 0.0000013  6000.25390  0.547  0.521 4.535  0.344 2.920
OGLE-LMC-RRLYR-12606  18.750 19.283  0.5353728 0.0000011  6000.07353  0.584  0.416 4.084  0.283 2.028
OGLE-LMC-RRLYR-12607  15.348 16.220  0.5070528 0.0000019  6000.17168  0.024  0.507 4.046  0.240 1.925
OGLE-LMC-RRLYR-12608  18.814 19.314  0.5186049 0.0000008  6000.20240  0.681  0.454 4.101  0.297 2.140
OGLE-LMC-RRLYR-12609  18.634 19.222  0.5918320 0.0000022  6000.46965  0.316  0.380 4.372  0.222 2.550
OGLE-LMC-RRLYR-12610  18.397 19.384  0.6460224 0.0000055  6000.53137  0.117  0.263 4.862  0.000   -  
OGLE-LMC-RRLYR-12611  18.609 19.177  0.7162252 0.0000016  6000.48746  0.419  0.468 4.710  0.269 3.416
OGLE-LMC-RRLYR-12612  18.732 19.256  0.5933596 0.0000011  6000.08870  0.506  0.492 4.517  0.285 2.957
OGLE-LMC-RRLYR-12613  19.287 19.890  0.4940923 0.0000014  6000.17457  0.833  0.450 3.995  0.358 2.038
OGLE-LMC-RRLYR-12615  18.749 18.916  0.6220091 0.0000019  6000.11972  0.337  0.433 4.489  0.231 2.986
OGLE-LMC-RRLYR-12616  18.338 18.914  0.5828041 0.0000009  6000.34255  0.333  0.468 4.358  0.345 2.775
OGLE-LMC-RRLYR-12617  19.099 19.680  0.5316041 0.0000007  6000.16488  0.786  0.460 4.248  0.336 2.322
OGLE-LMC-RRLYR-12618  18.585 19.041  0.5989509 0.0000006  6000.00922  0.690  0.564 4.245  0.378 2.461
OGLE-LMC-RRLYR-12619  19.132 19.657  0.4291028 0.0000004  6000.03575  0.733  0.532 4.205  0.364 2.403
OGLE-LMC-RRLYR-12620  18.803    -    0.6009876 0.0000019  6000.28340  0.358  0.607 4.057  0.314   -  
OGLE-LMC-RRLYR-12622  19.181 19.800  0.4819027 0.0000024  6000.10201  0.515  0.288 4.083  0.131 2.020
OGLE-LMC-RRLYR-12623  19.229 19.708  0.5371169 0.0000017  6000.28091  0.545  0.544 4.617  0.251 3.087
OGLE-LMC-RRLYR-12624  18.874 19.491  0.5969401 0.0000020  6000.08246  0.741  0.372 4.291  0.184 1.977
OGLE-LMC-RRLYR-12625  18.799 19.214  0.4745272 0.0000003  6000.09055  0.807  0.467 4.099  0.372 1.909
OGLE-LMC-RRLYR-12628  19.304 20.162  0.5423083 0.0000006  6000.29349  0.752  0.465 4.192  0.321 2.167
OGLE-LMC-RRLYR-12629  18.610 19.271  0.5362652 0.0000015  6000.16879  0.489  0.421 3.970  0.262 1.995
OGLE-LMC-RRLYR-12630  19.003 19.589  0.4890484 0.0000019  6000.06413  0.605  0.411 3.999  0.231 1.581
OGLE-LMC-RRLYR-12635  18.686 19.072  0.5428671 0.0000014  6000.36662  0.598  0.501 4.171  0.295 2.189
OGLE-LMC-RRLYR-12636  18.793 19.356  0.5118025 0.0000004  6000.09994  0.755  0.457 4.039  0.366 2.005
OGLE-LMC-RRLYR-12637  18.709 19.377  0.6422915 0.0000055  6000.60254  0.190  0.293 4.551  0.112 3.173
OGLE-LMC-RRLYR-12638  19.049 19.685  0.5631134 0.0000009  6000.14669  0.575  0.482 4.247  0.313 2.578
OGLE-LMC-RRLYR-12639  18.682 19.254  0.5512626 0.0000013  6000.34218  0.505  0.468 4.294  0.338 2.387
OGLE-LMC-RRLYR-12640  18.783 19.284  0.5114566 0.0000003  6000.35779  0.866  0.459 4.066  0.343 1.974
OGLE-LMC-RRLYR-12642  19.365    -    0.5879310 0.0000019  6000.56188  0.595  0.537 4.449  0.340 2.908
OGLE-LMC-RRLYR-12644  18.805 19.330  0.6070268 0.0000008  6000.35617  0.720  0.498 4.288  0.347 2.562
OGLE-LMC-RRLYR-12646  18.911 19.451  0.4793003 0.0000014  6000.22920  0.563  0.393 4.022  0.148 1.586
OGLE-LMC-RRLYR-12647  18.870    -    0.5823313 0.0000008  6000.33992  0.431  0.399 4.416  0.372 2.483
OGLE-LMC-RRLYR-12649  18.828 19.290  0.4953254 0.0000006  6000.01512  0.835  0.458 4.066  0.393 2.052
OGLE-LMC-RRLYR-12651  18.547 19.312  0.6097916 0.0000015  6000.40676  0.305  0.478 4.417  0.280 2.981
OGLE-LMC-RRLYR-12652  18.671 19.242  0.5982780 0.0000009  6000.33370  0.582  0.512 4.328  0.350 2.505
OGLE-LMC-RRLYR-12656  18.631    -    0.6144417 0.0000246  6000.36549  0.369  0.422 4.868  0.304 3.073
OGLE-LMC-RRLYR-12657  18.799 19.419  0.5824091 0.0000010  6000.04624  0.464  0.460 4.401  0.321 2.852
OGLE-LMC-RRLYR-12658  19.008    -    0.6348428 0.0000017  6000.25712  0.404  0.487 4.662  0.248 3.399
OGLE-LMC-RRLYR-12660  19.307    -    0.6177466 0.0000055  6000.19345  0.430  0.440 4.509  0.454 2.751
OGLE-LMC-RRLYR-12661  18.900 19.382  0.5226762 0.0000009  6000.00674  0.808  0.487 4.169  0.390 2.233
OGLE-LMC-RRLYR-12662  18.744    -    0.5054928 0.0000003  6000.29051  0.629  0.431 4.078  0.276 1.725
OGLE-LMC-RRLYR-12663  18.559 19.315  0.5468173 0.0000012  6000.32910  0.448  0.417 4.191  0.275 2.319
OGLE-LMC-RRLYR-12664  19.330 20.000  0.5393992 0.0000016  6000.50350  0.599  0.453 4.258  0.312 2.399
OGLE-LMC-RRLYR-12665  18.493 19.761  0.6134564 0.0000010  6000.54767  0.495  0.503 4.456  0.312 2.697
OGLE-LMC-RRLYR-12667  18.906 19.522  0.6386611 0.0000012  6000.55429  0.554  0.526 4.586  0.312 3.054
OGLE-LMC-RRLYR-12668  18.765 19.391  0.4857900 0.0000007  6000.03002  0.540  0.446 4.034  0.276 1.921
OGLE-LMC-RRLYR-12669  18.790 19.392  0.5909259 0.0000013  6000.57250  0.482  0.468 4.353  0.302 2.660
OGLE-LMC-RRLYR-12670  18.818 19.379  0.5849561 0.0000012  6000.50115  0.449  0.460 4.455  0.275 2.849
OGLE-LMC-RRLYR-12671  18.659 19.266  0.5967938 0.0000012  6000.08217  0.456  0.498 4.471  0.339 2.893
OGLE-LMC-RRLYR-12672  18.751 19.258  0.5709807 0.0000008  6000.10832  0.560  0.536 4.190  0.373 2.560
OGLE-LMC-RRLYR-12673  18.516 19.019  0.4629213 0.0000004  6000.27577  0.644  0.437 4.017  0.351 1.819
OGLE-LMC-RRLYR-12674  19.090 19.762  0.6024238 0.0000015  6000.15612  0.459  0.462 4.406  0.332 2.797
OGLE-LMC-RRLYR-12675  18.777 19.287  0.5757286 0.0000010  6000.38306  0.639  0.503 4.322  0.340 2.544
OGLE-LMC-RRLYR-12678  19.348 19.409  0.4573820 0.0000010  6000.36158  0.763  0.358 4.101  0.178 2.130
OGLE-LMC-RRLYR-12679  18.388 18.880  0.6386808 0.0000039  6000.27957  0.160  0.287 4.542  0.127 2.854
OGLE-LMC-RRLYR-12680  18.673 19.221  0.5792692 0.0000007  6000.28572  0.687  0.431 4.168  0.336 2.173
OGLE-LMC-RRLYR-12681  19.030 19.488  0.6800010 0.0000092  6000.25900  0.241  0.354 5.195  0.000   -  
OGLE-LMC-RRLYR-12682  19.096 19.720  0.5150535 0.0000013  6000.14270  0.590  0.424 4.149  0.253 2.183
OGLE-LMC-RRLYR-12683  18.820 19.433  0.6029903 0.0000012  6000.57845  0.400  0.418 4.527  0.293 3.051
OGLE-LMC-RRLYR-12684  18.822 19.446  0.4941362 0.0000004  6000.09034  0.736  0.503 4.127  0.426 2.227
OGLE-LMC-RRLYR-12686  18.840 19.273  0.4767393 0.0000003  6000.34848  0.875  0.459 4.026  0.339 1.882
OGLE-LMC-RRLYR-12687  19.146 19.903  0.6290968 0.0000047  6000.15103  0.236  0.401 4.634  0.000   -  
OGLE-LMC-RRLYR-12688  18.984 19.713  0.5868199 0.0000013  6000.04712  0.518  0.507 4.318  0.388 2.763
OGLE-LMC-RRLYR-12689  18.715 19.320  0.4957686 0.0000007  6000.32983  0.655  0.431 4.135  0.338 2.105
OGLE-LMC-RRLYR-12690  19.899    -    0.6862195 0.0000069  6000.11312  0.313  0.370 4.506  0.182 2.831
OGLE-LMC-RRLYR-12691  18.790    -    0.6133573 0.0000027  6000.10261  0.303  0.419 4.625  0.283 3.119
OGLE-LMC-RRLYR-12695  18.830    -    0.4737948 0.0000016  6000.26616  0.761  0.416 4.093  0.353 1.954
OGLE-LMC-RRLYR-12696  18.674    -    0.5779670 0.0000119  6000.19016  0.349  0.278 4.072  0.000   -  
OGLE-LMC-RRLYR-12698  18.910    -    0.6055959 0.0000088  6000.38435  0.389  0.563 4.835  0.000   -  
OGLE-LMC-RRLYR-12699  18.570 19.193  0.6946617 0.0000020  6000.10880  0.343  0.458 4.769  0.263 3.321
OGLE-LMC-RRLYR-12700  18.620 19.165  0.6328035 0.0000005  6000.42897  0.735  0.476 4.206  0.358 2.390
OGLE-LMC-RRLYR-12701  19.189 19.687  0.4809781 0.0000006  6000.43301  0.730  0.559 4.383  0.382 2.835
OGLE-LMC-RRLYR-12704  19.159    -    0.5271060 0.0000067  6000.04198  0.524  0.393 3.353  0.254 2.270
OGLE-LMC-RRLYR-12705  19.445 20.285  0.5114372 0.0000008  6000.32423  0.781  0.453 4.064  0.373 2.044
OGLE-LMC-RRLYR-12706  18.311 19.175  0.5987156 0.0000013  6000.09996  0.611  0.512 4.147  0.385 2.187
OGLE-LMC-RRLYR-12707  18.715    -    0.6709551 0.0000021  6000.29552  0.431  0.556 5.027  0.000   -  
OGLE-LMC-RRLYR-12708  18.945    -    0.5402371 0.0000004  6000.37333  0.483  0.638 4.683  0.313 1.929
OGLE-LMC-RRLYR-12709  19.043    -    0.5886955 0.0000058  6000.52473  0.485  0.520 4.273  0.412 2.387
OGLE-LMC-RRLYR-12710  18.886 19.384  0.5023100 0.0000004  6000.30827  0.818  0.462 4.081  0.378 2.190
OGLE-LMC-RRLYR-12711  18.487    -    0.5147131 0.0000021  6000.38857  0.604  0.508 3.998  0.444 2.212
OGLE-LMC-RRLYR-12712  18.613 19.176  0.6852051 0.0000011  6000.03706  0.560  0.514 4.586  0.318 2.959
OGLE-LMC-RRLYR-12713  18.706 19.207  0.6224344 0.0000045  6000.21157  0.520  0.369 4.507  0.241 2.712
OGLE-LMC-RRLYR-12714  18.678 19.339  0.5830911 0.0000014  6000.39220  0.714  0.527 4.351  0.473 2.758
OGLE-LMC-RRLYR-12715  18.622    -    0.5476374 0.0000009  6000.39038  0.500  0.486 4.169  0.347 2.454
OGLE-LMC-RRLYR-12716  18.384 18.919  0.8254091 0.0000064  6000.76781  0.304  0.337 4.748  0.170 3.690
OGLE-LMC-RRLYR-12717  18.996 19.774  0.6026107 0.0000015  6000.41132  0.370  0.445 4.457  0.322 2.791
OGLE-LMC-RRLYR-12718  18.746    -    0.6166909 0.0000055  6000.24446  0.376  0.497 4.673  0.323 3.421
OGLE-LMC-RRLYR-12719  18.784 19.326  0.5361505 0.0000009  6000.17619  0.609  0.496 4.135  0.359 2.378
OGLE-LMC-RRLYR-12720  18.351 18.873  0.6256574 0.0000043  6000.23254  0.241  0.430 4.641  0.182 3.291
OGLE-LMC-RRLYR-12722  18.654 19.238  0.6008312 0.0000019  6000.14426  0.348  0.349 4.414  0.191 2.772
OGLE-LMC-RRLYR-12723  18.993 19.566  0.5359226 0.0000006  6000.06985  0.739  0.465 4.123  0.363 2.284
OGLE-LMC-RRLYR-12724  18.971    -    0.5441487 0.0000076  6000.03349  0.514  0.476 4.257  0.400 2.471
OGLE-LMC-RRLYR-12725  18.837    -    0.5388772 0.0000032  6000.04263  0.653  0.444 4.089  0.211 2.586
OGLE-LMC-RRLYR-12726  18.985 19.631  0.5884288 0.0000011  6000.25872  0.482  0.479 4.379  0.367 2.711
OGLE-LMC-RRLYR-12727  18.748 19.360  0.6213567 0.0000015  6000.60882  0.376  0.428 4.503  0.322 2.969
OGLE-LMC-RRLYR-12729  18.761 19.390  0.5763785 0.0000009  6000.28558  0.491  0.495 4.427  0.337 2.788
OGLE-LMC-RRLYR-12730  18.768 19.416  0.6238084 0.0000040  6000.00009  0.565  0.541 4.415  0.359 2.748
OGLE-LMC-RRLYR-12731  18.306    -    0.5141536 0.0000068  6000.34795  0.577  0.440 4.420  0.366 2.220
OGLE-LMC-RRLYR-12733  18.977 19.692  0.6129345 0.0000025  6000.21478  0.334  0.455 4.551  0.242 2.829
OGLE-LMC-RRLYR-12734  19.935 21.138  0.5616582 0.0000016  6000.36348  0.626  0.525 4.444  0.394 2.659
OGLE-LMC-RRLYR-12735  18.857 19.400  0.5372069 0.0000013  6000.38220  0.812  0.485 4.116  0.404 2.375
OGLE-LMC-RRLYR-12741  18.597    -    0.6075050 0.0000005  6000.08972  0.333  0.235 4.696  0.394 2.843
OGLE-LMC-RRLYR-12742  18.753    -    0.5204997 0.0000002  6000.15772  0.853  0.359 4.232  0.515 2.284
OGLE-LMC-RRLYR-12743  18.706 19.255  0.5505875 0.0000008  6000.01658  0.610  0.456 4.217  0.338 2.329
OGLE-LMC-RRLYR-12744  18.629 19.228  0.6382980 0.0000027  6000.06885  0.329  0.348 4.333  0.203 2.232
OGLE-LMC-RRLYR-12746  18.448 19.033  0.6508532 0.0000015  6000.16682  0.322  0.475 4.518  0.289 3.161
OGLE-LMC-RRLYR-12747  18.886    -    0.4598271 0.0000007  6000.15059  0.918  0.482 4.140  0.363 2.126
OGLE-LMC-RRLYR-12748  18.950 19.445  0.4995668 0.0000006  6000.29963  0.794  0.411 4.086  0.353 1.980
OGLE-LMC-RRLYR-12750  19.183 19.287  0.5273491 0.0000007  6000.34693  0.779  0.468 4.168  0.360 2.362
OGLE-LMC-RRLYR-12751  19.294 20.102  0.5835654 0.0000012  6000.25759  0.607  0.509 4.275  0.388 2.629
OGLE-LMC-RRLYR-12752  18.834 19.370  0.5154911 0.0000014  6000.16159  0.539  0.389 4.062  0.214 2.015
OGLE-LMC-RRLYR-12754  18.700    -    0.5585807 0.0000044  6000.12206  0.577  0.587 4.542  0.384 2.453
OGLE-LMC-RRLYR-12757  18.168 18.685  0.5723124 0.0000021  6000.24449  0.375  0.515 4.237  0.322 2.674
OGLE-LMC-RRLYR-12758  18.745 19.468  0.6602724 0.0000114  6000.28950  0.277  0.370 4.681  0.000   -  
OGLE-LMC-RRLYR-12759  18.840    -    0.6568783 0.0000056  6000.08543  0.355  0.404 4.402  0.267 2.926
OGLE-LMC-RRLYR-12760  19.158    -    0.5648670 0.0000019  6000.08875  0.661  0.464 4.150  0.341 2.407
OGLE-LMC-RRLYR-12761  18.968    -    0.4789595 0.0000012  6000.24236  0.718  0.512 4.180  0.380 2.390
OGLE-LMC-RRLYR-12763  18.644 19.222  0.5521128 0.0000024  6000.17058  0.550  0.483 4.191  0.286 2.524
OGLE-LMC-RRLYR-12764  18.976 19.709  0.7446136 0.0000026  6000.16763  0.401  0.428 4.484  0.269 3.040
OGLE-LMC-RRLYR-12765  18.460    -    0.5588283 0.0000038  6000.22528  0.244  0.502 4.472  0.195 2.762
OGLE-LMC-RRLYR-12766  17.143 18.129  0.5534961 0.0000024  6000.40554  0.065  0.481 4.555  0.283 3.126
OGLE-LMC-RRLYR-12767  18.618 19.264  0.6560949 0.0000022  6000.51375  0.266  0.389 4.681  0.176 3.378
OGLE-LMC-RRLYR-12768  18.823 19.345  0.6065398 0.0000011  6000.22529  0.598  0.553 4.352  0.377 2.512
OGLE-LMC-RRLYR-12770  18.826    -    0.5031833 0.0000002  6000.23791  0.665  0.403 3.846  0.272 1.932
OGLE-LMC-RRLYR-12771  19.087 19.912  0.5941393 0.0000014  6000.22125  0.469  0.444 4.437  0.312 2.883
OGLE-LMC-RRLYR-12772  19.036 19.747  0.5876170 0.0000007  6000.34256  0.759  0.546 4.261  0.393 2.561
OGLE-LMC-RRLYR-12773  18.574 19.085  0.4704646 0.0000004  6000.02825  0.668  0.490 4.050  0.381 1.932
OGLE-LMC-RRLYR-12774  18.749 19.264  0.5791726 0.0000025  6000.24758  0.448  0.454 4.515  0.217 2.727
OGLE-LMC-RRLYR-12775  18.527 19.051  0.6357172 0.0000037  6000.59834  0.192  0.328 4.648  0.000   -  
OGLE-LMC-RRLYR-12776  18.907 19.594  0.5442724 0.0000006  6000.47182  0.671  0.508 4.251  0.368 2.454
OGLE-LMC-RRLYR-12777  18.054 18.682  0.5493991 0.0000007  6000.00894  0.339  0.470 4.097  0.384 2.111
OGLE-LMC-RRLYR-12778  18.796 19.486  0.5967489 0.0000012  6000.42062  0.466  0.444 4.360  0.343 2.663
OGLE-LMC-RRLYR-12781  18.806 19.416  0.5589783 0.0000012  6000.10461  0.602  0.479 4.249  0.344 2.255
OGLE-LMC-RRLYR-12783  18.802 19.438  0.5878724 0.0000010  6000.15619  0.599  0.515 4.282  0.345 2.603
OGLE-LMC-RRLYR-12784  18.796 19.359  0.5202049 0.0000007  6000.46065  0.779  0.445 4.118  0.363 2.129
OGLE-LMC-RRLYR-12785  19.206 19.841  0.5292336 0.0000006  6000.50668  0.836  0.516 4.189  0.370 2.258
OGLE-LMC-RRLYR-12786  18.565 19.062  0.6779542 0.0000008  6000.11658  0.698  0.525 4.316  0.384 2.654
OGLE-LMC-RRLYR-12789  18.569    -    0.7699391 0.0000050  6000.51731  0.170  0.258 5.043  0.000   -  
OGLE-LMC-RRLYR-12790  18.627    -    0.6548804 0.0000023  6000.15811  0.358  0.427 4.695  0.242 3.188
OGLE-LMC-RRLYR-12792  18.904    -    0.6585832 0.0000061  6000.55791  0.183  0.559 3.629  0.000   -  
OGLE-LMC-RRLYR-12793  18.757    -    0.5919682 0.0000031  6000.12966  0.477  0.388 4.397  0.268 2.805
OGLE-LMC-RRLYR-12794  19.390 20.240  0.5812752 0.0000015  6000.43796  0.532  0.465 4.318  0.341 2.602
OGLE-LMC-RRLYR-12795  18.451 19.032  0.6779538 0.0000021  6000.20511  0.343  0.447 4.642  0.260 3.303
OGLE-LMC-RRLYR-12796  18.063 18.939  0.4963939 0.0000006  6000.06263  0.307  0.537 4.039  0.396 2.008
OGLE-LMC-RRLYR-12797  18.810 19.418  0.5713936 0.0000008  6000.12384  0.588  0.487 4.284  0.352 2.682
OGLE-LMC-RRLYR-12798  17.478 18.347  0.5962362 0.0000013  6000.53814  0.259  0.447 4.092  0.373 2.166
OGLE-LMC-RRLYR-12801  19.161 19.880  0.5857227 0.0000024  6000.17301  0.388  0.420 4.460  0.247 2.782
OGLE-LMC-RRLYR-12802  18.775 19.423  0.6551323 0.0000029  6000.03872  0.352  0.462 4.457  0.219 3.215
OGLE-LMC-RRLYR-12806  18.621 19.246  0.7501436 0.0000016  6000.01506  0.488  0.462 4.662  0.289 3.198
OGLE-LMC-RRLYR-12807  19.850 20.292  0.5523599 0.0000020  6000.33377  0.742  0.514 4.259  0.336 2.339
OGLE-LMC-RRLYR-12808  18.232 18.918  0.5381436 0.0000053  6000.43046  0.226  0.308 3.684  0.085   -  
OGLE-LMC-RRLYR-12809  18.508    -    0.6714042 0.0000037  6000.08927  0.434  0.487 4.307  0.312 2.635
OGLE-LMC-RRLYR-12811  18.976 19.536  0.5225021 0.0000007  6000.48129  0.741  0.470 4.152  0.346 2.184
OGLE-LMC-RRLYR-12812  18.870 19.514  0.5939306 0.0000028  6000.45179  0.258  0.339 4.787  0.166 3.733
OGLE-LMC-RRLYR-12813  19.005 19.623  0.5383812 0.0000006  6000.45535  0.716  0.476 4.148  0.391 2.177
OGLE-LMC-RRLYR-12814  18.819 19.413  0.6148989 0.0000014  6000.38299  0.375  0.424 4.522  0.238 3.080
OGLE-LMC-RRLYR-12815  18.781 19.318  0.5690892 0.0000007  6000.15935  0.593  0.469 4.196  0.355 2.474
OGLE-LMC-RRLYR-12816  19.034 19.540  0.5207756 0.0000019  6000.01278  0.701  0.481 4.222  0.278 2.178
OGLE-LMC-RRLYR-12817  19.211 19.964  0.5291118 0.0000007  6000.09259  0.730  0.461 4.269  0.357 2.205
OGLE-LMC-RRLYR-12818  18.874 19.460  0.5853480 0.0000011  6000.21488  0.547  0.514 4.470  0.324 2.801
OGLE-LMC-RRLYR-12820  18.927 19.584  0.6492239 0.0000028  6000.04598  0.294  0.403 4.675  0.208 3.362
OGLE-LMC-RRLYR-12821  18.624    -    0.4710455 0.0000007  6000.39458  0.678  0.502 4.091  0.405 1.965
OGLE-LMC-RRLYR-12822  19.035 19.583  0.4895178 0.0000004  6000.21905  0.833  0.440 4.045  0.369 1.915
OGLE-LMC-RRLYR-12823  19.318    -    0.5633246 0.0000011  6000.37942  0.590  0.470 4.250  0.389 2.406
OGLE-LMC-RRLYR-12825  16.135 17.372  0.6815711 0.0000035  6000.48768  0.034  0.410 4.426  0.271 2.978
OGLE-LMC-RRLYR-12826  18.195 18.584  0.6400560 0.0000012  6000.47358  0.284  0.390 4.306  0.324 2.423
OGLE-LMC-RRLYR-12827  18.682 19.272  0.5844432 0.0000010  6000.35892  0.523  0.443 4.363  0.327 2.578
OGLE-LMC-RRLYR-12828  18.742 19.009  0.4641582 0.0000003  6000.01151  0.821  0.488 4.027  0.373 1.935
OGLE-LMC-RRLYR-12830  18.647    -    0.5991292 0.0000040  6000.51726  0.464  0.435 4.406  0.302 2.784
OGLE-LMC-RRLYR-12831  18.941 19.573  0.5969225 0.0000011  6000.52299  0.459  0.484 4.462  0.321 3.021
OGLE-LMC-RRLYR-12832  19.007 19.683  0.5458415 0.0000009  6000.26205  0.530  0.432 4.287  0.333 2.365
OGLE-LMC-RRLYR-12833  18.650 19.203  0.6433925 0.0000019  6000.19631  0.246  0.397 4.644  0.146 3.403
OGLE-LMC-RRLYR-12834  18.866 19.353  0.5299883 0.0000004  6000.19500  0.757  0.451 4.065  0.379 2.096
OGLE-LMC-RRLYR-12835  19.349 20.214  0.6100897 0.0000018  6000.18678  0.440  0.440 4.503  0.327 2.829
OGLE-LMC-RRLYR-12836  18.545 19.096  0.6375746 0.0000007  6000.03464  0.700  0.526 4.383  0.338 2.694
OGLE-LMC-RRLYR-12837  18.926 19.626  0.5967090 0.0000013  6000.18980  0.465  0.466 4.448  0.348 2.810
OGLE-LMC-RRLYR-12838  18.945 19.745  0.6915117 0.0000067  6000.67205  0.153  0.272 4.577  0.000   -  
OGLE-LMC-RRLYR-12839  18.823 19.388  0.5397499 0.0000007  6000.22161  0.609  0.512 4.316  0.351 2.628
OGLE-LMC-RRLYR-12840  18.617 19.067  0.5380431 0.0000004  6000.43000  0.750  0.472 4.107  0.368 2.031
OGLE-LMC-RRLYR-12841  18.487 18.364  0.5608603 0.0000012  6000.19149  0.409  0.472 4.366  0.272 2.694
OGLE-LMC-RRLYR-12842  18.828 19.312  0.5564718 0.0000006  6000.50473  0.794  0.536 4.216  0.381 2.461
OGLE-LMC-RRLYR-12843  19.244 19.938  0.4700703 0.0000014  6000.32742  0.559  0.335 3.949  0.164 1.895
OGLE-LMC-RRLYR-12844  18.574 19.088  0.5968711 0.0000010  6000.17010  0.408  0.467 4.459  0.306 2.811
OGLE-LMC-RRLYR-12845  18.641 19.219  0.6509338 0.0000015  6000.24139  0.366  0.430 4.576  0.279 3.234
OGLE-LMC-RRLYR-12846  18.606 19.251  0.6662719 0.0000032  6000.27806  0.232  0.354 4.671  0.185 3.375
OGLE-LMC-RRLYR-12847  18.730 19.185  0.5134827 0.0000006  6000.13352  0.610  0.456 4.127  0.289 2.189
OGLE-LMC-RRLYR-12848  18.704 19.093  0.5858516 0.0000009  6000.00127  0.552  0.458 4.284  0.362 2.568
OGLE-LMC-RRLYR-12849  18.618 19.166  0.7193678 0.0000017  6000.23825  0.417  0.488 4.789  0.286 3.424
OGLE-LMC-RRLYR-12852  18.715 19.266  0.6008613 0.0000014  6000.24641  0.398  0.478 4.436  0.323 2.933
OGLE-LMC-RRLYR-12853  19.267 20.060  0.6209689 0.0000025  6000.39779  0.382  0.427 4.541  0.234 2.893
OGLE-LMC-RRLYR-12854  18.937 19.380  0.4791745 0.0000010  6000.08857  0.729  0.471 4.118  0.313 2.070
OGLE-LMC-RRLYR-12855  18.815    -    0.6479772 0.0000037  6000.02041  0.191  0.381 4.889  0.137   -  
OGLE-LMC-RRLYR-12856  18.322 18.821  0.6334822 0.0000011  6000.17701  0.312  0.446 4.591  0.286 2.947
OGLE-LMC-RRLYR-12857  18.586 19.143  0.5389123 0.0000010  6000.41094  0.478  0.438 4.157  0.315 2.182
OGLE-LMC-RRLYR-12859  18.807 19.450  0.6323694 0.0000032  6000.51235  0.234  0.338 4.697  0.169 3.415
OGLE-LMC-RRLYR-12862  18.824 19.479  0.6147745 0.0000021  6000.50931  0.323  0.437 4.556  0.257 2.988
OGLE-LMC-RRLYR-12863  18.701 19.203  0.5536165 0.0000006  6000.04836  0.555  0.495 4.233  0.375 2.448
OGLE-LMC-RRLYR-12865  18.981 19.620  0.5488859 0.0000038  6000.05435  0.153  0.260 4.565  0.116   -  
OGLE-LMC-RRLYR-12869  18.927 19.429  0.5583075 0.0000005  6000.47039  0.734  0.538 4.243  0.370 2.493
OGLE-LMC-RRLYR-12870  18.942 19.371  0.5392367 0.0000009  6000.18667  0.540  0.498 4.287  0.331 2.505
OGLE-LMC-RRLYR-12871  18.780    -    0.5439991 0.0000005  6000.34412  0.705  0.565 3.802  0.226 2.103
OGLE-LMC-RRLYR-12872  18.748 19.344  0.6511979 0.0000032  6000.09004  0.215  0.321 4.718  0.120 3.446
OGLE-LMC-RRLYR-12874  18.929    -    0.5696047 0.0000227  6000.26984  0.453  0.000   -    0.223 0.818
OGLE-LMC-RRLYR-12876  18.733 19.287  0.5140142 0.0000005  6000.31108  0.772  0.445 4.080  0.364 2.022
OGLE-LMC-RRLYR-12878  19.131 20.052  0.6061688 0.0000013  6000.28554  0.504  0.494 4.276  0.318 2.657
OGLE-LMC-RRLYR-12880  18.594 19.123  0.4975644 0.0000006  6000.47966  0.563  0.483 4.062  0.328 2.165
