1.09 72.07 2.71   L   Y  G 3.5 Y W_H F 3.3 2319 Z -0.18 0.08 -3.25  0.02 -3.25  0.02 S 0.0233 -19.28 0.71135 A
1.09 72.06 2.70   L   Y  1 3.5 Y W_H F 3.3 2318 Z -0.17 0.08 -3.25  0.02 -3.25  0.02 S 0.0233 -19.28 0.71135 A
0.92 70.85 2.52   L   Y  I 3.5 Y W_H F 3.3 2318 Z -0.12 0.07 -3.29  0.02 -3.23  0.02 S 0.0233 -19.32 0.71135 A
1.10 71.59 2.70   L   Y  G 3.5 Y W_H F 2.5 2320 Z -0.17 0.08 -3.24  0.02 -3.25  0.02 S 0.0233 -19.29 0.71135 A
0.92 72.06 2.56   L   Y  G 2.7 Y W_H C 3.3 2277 Z -0.18 0.07 -3.27  0.02 -3.27  0.02 S 0.0233 -19.28 0.71135 A
0.94 72.07 2.58   L   Y  G 2.7 Y W_H N 3.3 2277 Z -0.14 0.07 -3.23  0.02 -3.24  0.02 S 0.0233 -19.28 0.71135 A
0.93 72.00 2.56   L   N  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.01             S 0.0233 -19.28 0.71135 A
1.13 71.86 2.74   L   10 G 2.7 Y W_H F 3.3 1317 Z -0.17 0.08 -3.26  0.03             S 0.0233 -19.29 0.71135 A
0.90 71.60 2.53   L   60 G 2.7 Y W_H F 3.3 2177 Z -0.23 0.08 -3.25  0.01             S 0.0233 -19.29 0.71135 A
1.06 73.57 2.73   L   Y  G 2.7 Y H   F 3.3 2238 Z -0.12 0.07 -3.06  0.02 -3.17  0.02 S 0.0233 -19.23 0.71135 A
0.93 72.83 2.57   L   Y  G 2.7 Y W_H F 3.3 2279 Z            -3.26  0.02 -3.25  0.02 S 0.0233 -19.26 0.71135 A
0.93 72.05 2.56   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.28 0.71155 A
0.93 74.04 2.69   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.18 0.70326 A
0.93 73.21 2.60   L   Y  G 2.7 N W_H F 3.3 2414 Z -0.20 0.07 -3.21  0.02 -3.26  0.02 S 0.0233 -19.24 0.71135 A
0.93 72.68 2.56   L   Y  G 2.7 Y W_H F 3.3 2278 B -0.22 0.10 -3.25  0.02 -3.25  0.02 S 0.0233 -19.26 0.71135 A
0.93 72.36 2.61   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.28 0.71340 S
0.93 73.54 2.71   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.18 0.70031 S
0.93 72.45 2.66   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.28 0.71394 L
0.93 72.87 2.69   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.28 0.71645 L
0.92 74.31 2.86   A   Y  1 2.7 Y W_H F 3.3 2275 Z -0.18 0.07 -3.26  0.02 -3.25  0.02 S 0.0233 -19.21 0.71135 A
0.93 74.26 2.88   A   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.21 0.71135 A
0.87 72.80 2.74   A   Y  I 2.7 Y W_H F 3.3 2278 Z -0.14 0.07 -3.31  0.02 -3.22  0.02 S 0.0233 -19.26 0.71135 A
1.28 74.27 3.37   A   Y  G     Y W_H F 3.3 2343 Z -0.13 0.08 -3.25  0.03 -3.24  0.02 S 0.0233 -19.21 0.71135 A
1.09 74.44 3.13   A   Y  G 3.5 Y W_H F 3.3 2319 Z -0.17 0.08 -3.25  0.02 -3.25  0.02 S 0.0233 -19.21 0.71135 A
1.09 74.43 3.12   A   Y  1 3.5 Y W_H F 3.3 2318 Z -0.17 0.08 -3.25  0.02 -3.25  0.02 S 0.0233 -19.21 0.71135 A
0.92 72.76 2.81   A   Y  I 3.5 Y W_H F 3.3 2318 Z -0.12 0.07 -3.29  0.02 -3.23  0.02 S 0.0233 -19.26 0.71135 A
1.10 73.14 3.09   A   Y  G 3.5 Y W_H F 2.5 2320 Z -0.17 0.08 -3.24  0.02 -3.25  0.02 S 0.0233 -19.25 0.71135 A
0.92 77.39 2.98   A   Y  G 2.7 Y W_H C 3.3 2277 Z -0.16 0.07 -3.27  0.02 -3.27  0.02 S 0.0233 -19.12 0.71135 A
0.94 71.63 2.79   A   Y  G 2.7 Y W_H N 3.3 2276 Z -0.14 0.07 -3.23  0.02 -3.24  0.02 S 0.0233 -19.29 0.71135 A
0.93 74.24 2.86   A   N  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.01             S 0.0233 -19.21 0.71135 A
1.12 74.16 3.17   A   10 G 2.7 Y W_H F 3.3 1316 Z -0.16 0.08 -3.26  0.03             S 0.0233 -19.22 0.71135 A
0.90 74.57 2.85   A   60 G 2.7 Y W_H F 3.3 2177 Z -0.23 0.08 -3.25  0.01             S 0.0233 -19.20 0.71135 A
1.06 79.29 3.27   A   Y  G 2.7 Y H   F 3.3 2238 Z -0.12 0.07 -3.06  0.02 -3.17  0.02 S 0.0233 -19.07 0.71135 A
0.93 73.82 2.86   A   Y  G 2.7 Y W_H F 3.3 2279 Z            -3.26  0.02 -3.25  0.02 S 0.0233 -19.23 0.71135 A
0.93 74.29 2.88   A   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.21 0.71155 A
0.94 76.00 3.02   A   Y  G 2.7 Y W_H F 3.3 2280 Z -0.11 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.12 0.70326 A
0.93 75.84 2.94   A   Y  G 2.7 N W_H F 3.3 2415 Z -0.21 0.07 -3.21  0.02 -3.26  0.02 S 0.0233 -19.17 0.71135 A
0.93 75.84 3.07   A   Y  G 2.7 Y W_H F 3.3 2278 B -0.23 0.10 -3.25  0.02 -3.25  0.02 S 0.0233 -19.17 0.71135 A
0.93 74.61 2.93   A   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.21 0.71340 S
0.94 75.49 3.03   A   Y  G 2.7 Y W_H F 3.3 2280 Z -0.11 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.12 0.70031 S
0.93 74.70 2.97   A   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.21 0.71394 L
0.93 75.14 3.00   A   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.21 0.71645 L
0.91 71.73 1.46   All Y  1 2.7 Y W_I F 3.3 3138 Z -0.20 0.05 -3.17  0.02 -3.40  0.02 S 0.0233 -19.29 0.71135 A
0.91 71.51 1.52   NML Y  1 2.7 Y W_I F 3.3 3137 Z -0.20 0.05 -3.17  0.02 -3.40  0.02 S 0.0233 -19.30 0.71135 A
1.09 72.22 2.24   N   Y  1 2.7 Y W_I F 3.3 2362 Z -0.19 0.05 -3.075 0.03 -4.136 0.05 S 0.0233 -19.27 0.71135 A
