Galaxy,Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
AndII,V038,56569.500616,24.285,0.062,F814W
AndII,V038,56570.117445,24.318,0.057,F814W
AndII,V038,56570.164911,24.316999999999997,0.065,F814W
AndII,V038,56570.51600599999,24.205,0.04,F814W
AndII,V038,56570.563484000006,24.201999999999998,0.063,F814W
AndII,V038,56570.715304,24.261,0.036000000000000004,F814W
AndII,V038,56570.762781,24.299,0.052000000000000005,F814W
AndII,V038,56570.91456699999,24.43,0.040999999999999995,F814W
AndII,V038,56570.962056,24.456999999999997,0.047,F814W
AndII,V038,56571.113852999995,24.171999999999997,0.038,F814W
AndII,V038,56571.161330999996,24.183000000000003,0.03,F814W
AndII,V038,56571.578838,24.38,0.057,F814W
AndII,V038,56571.626305,24.354,0.034,F814W
AndII,V038,56571.710531,24.166999999999998,0.047,F814W
AndII,V039,56569.172253,25.309,0.068,F475W
AndII,V039,56569.251166999995,25.252,0.061,F475W
AndII,V039,56569.43745499999,24.686,0.048,F475W
AndII,V039,56569.517492,24.989,0.049,F475W
AndII,V039,56570.10228300001,24.818,0.051,F475W
AndII,V039,56570.181196000005,25.0,0.059000000000000004,F475W
AndII,V039,56570.50084400001,25.267,0.044000000000000004,F475W
AndII,V039,56570.579769,24.945,0.037000000000000005,F475W
AndII,V039,56570.700140999994,24.805999999999997,0.061,F475W
AndII,V039,56570.779065999996,25.049,0.049,F475W
AndII,V039,56570.899403999996,25.203000000000003,0.044000000000000004,F475W
AndII,V039,56570.978340999995,25.291999999999998,0.047,F475W
AndII,V039,56571.098691,25.139,0.151,F475W
AndII,V039,56571.17761599999,25.199,0.07400000000000001,F475W
AndII,V039,56571.563676,25.316999999999997,0.048,F475W
AndII,V039,56571.64313,25.311,0.057,F475W
AndII,V039,56571.69424600001,25.255,0.049,F475W
AndII,V039,56569.187415,24.336,0.044000000000000004,F814W
AndII,V039,56569.234882000004,24.295,0.027999999999999997,F814W
AndII,V039,56569.452616999995,24.002,0.064,F814W
AndII,V039,56569.500616,24.103,0.055,F814W
AndII,V039,56570.117445,24.073,0.052000000000000005,F814W
AndII,V039,56570.164911,24.136999999999997,0.11599999999999999,F814W
AndII,V039,56570.51600599999,24.394000000000002,0.179,F814W
AndII,V039,56570.563484000006,24.343000000000004,0.073,F814W
AndII,V039,56570.715304,24.05,0.059000000000000004,F814W
AndII,V039,56570.762781,24.153000000000002,0.042,F814W
AndII,V039,56570.91456699999,24.279,0.052000000000000005,F814W
AndII,V039,56570.962056,24.336,0.053,F814W
AndII,V039,56571.113852999995,24.342,0.057,F814W
AndII,V039,56571.161330999996,24.337,0.043,F814W
AndII,V039,56571.578838,24.322,0.055999999999999994,F814W
AndII,V039,56571.626305,23.369,0.242,F814W
AndII,V039,56571.710531,24.391,0.051,F814W
AndII,V040,56569.172253,24.945999999999998,0.036000000000000004,F475W
AndII,V040,56569.251166999995,25.065,0.051,F475W
AndII,V040,56569.43745499999,24.927,0.036000000000000004,F475W
AndII,V040,56569.517492,24.951,0.033,F475W
AndII,V040,56570.10228300001,25.281999999999996,0.065,F475W
AndII,V040,56570.181196000005,25.197,0.188,F475W
AndII,V040,56570.50084400001,25.254,0.055,F475W
AndII,V040,56570.579769,25.142,0.040999999999999995,F475W
AndII,V040,56570.700140999994,25.041,0.059000000000000004,F475W
AndII,V040,56570.779065999996,25.239,0.066,F475W
AndII,V040,56570.899403999996,24.877,0.053,F475W
AndII,V040,56570.978340999995,24.941999999999997,0.08199999999999999,F475W
AndII,V040,56571.098691,24.956,0.218,F475W
AndII,V040,56571.17761599999,25.247,0.045,F475W
AndII,V040,56571.563676,25.316,0.05,F475W
AndII,V040,56571.64313,25.09,0.054000000000000006,F475W
AndII,V040,56571.69424600001,24.686,0.055999999999999994,F475W
AndII,V040,56569.187415,24.324,0.057999999999999996,F814W
AndII,V040,56569.234882000004,24.34,0.046,F814W
AndII,V040,56569.452616999995,24.480999999999998,0.191,F814W
AndII,V040,56569.500616,24.193,0.168,F814W
AndII,V040,56570.117445,24.502,0.064,F814W
AndII,V040,56570.164911,24.3,0.043,F814W
AndII,V040,56570.51600599999,24.48,0.077,F814W
AndII,V040,56570.563484000006,24.403000000000002,0.05,F814W
AndII,V040,56570.715304,24.451,0.062,F814W
AndII,V040,56570.762781,24.377,0.091,F814W
AndII,V040,56570.91456699999,24.236,0.048,F814W
AndII,V040,56570.962056,23.947,0.163,F814W
AndII,V040,56571.113852999995,24.441,0.057999999999999996,F814W
AndII,V040,56571.161330999996,24.443,0.054000000000000006,F814W
AndII,V040,56571.578838,24.549,0.063,F814W
AndII,V040,56571.626305,24.557,0.063,F814W
AndII,V040,56571.710531,24.221,0.031,F814W
AndII,V041,56569.172253,25.079,0.043,F475W
AndII,V041,56569.251166999995,24.557,0.034,F475W
AndII,V041,56569.43745499999,25.259,0.035,F475W
AndII,V041,56569.517492,25.183000000000003,0.051,F475W
AndII,V041,56570.10228300001,25.164,0.025,F475W
AndII,V041,56570.181196000005,25.159000000000002,0.25,F475W
AndII,V041,56570.50084400001,25.206,0.18899999999999997,F475W
AndII,V041,56570.579769,24.943,0.032,F475W
AndII,V041,56570.700140999994,24.713,0.03,F475W
AndII,V041,56570.779065999996,25.011,0.051,F475W
AndII,V041,56570.899403999996,25.276,0.10099999999999999,F475W
AndII,V041,56570.978340999995,24.642,0.039,F475W
AndII,V041,56571.098691,24.93,0.035,F475W
AndII,V041,56571.17761599999,25.211,0.048,F475W
AndII,V041,56571.563676,25.276,0.043,F475W
AndII,V041,56571.64313,24.809,0.035,F475W
AndII,V041,56571.69424600001,24.601,0.027000000000000003,F475W
AndII,V041,56569.187415,24.364,0.043,F814W
AndII,V041,56569.234882000004,24.19,0.04,F814W
AndII,V041,56569.452616999995,24.491,0.071,F814W
AndII,V041,56569.500616,24.381,0.063,F814W
AndII,V041,56570.117445,24.43,0.039,F814W
AndII,V041,56570.164911,24.42,0.039,F814W
AndII,V041,56570.51600599999,24.523000000000003,0.07200000000000001,F814W
AndII,V041,56570.563484000006,24.353,0.044000000000000004,F814W
AndII,V041,56570.715304,24.211,0.032,F814W
AndII,V041,56570.762781,24.296999999999997,0.055999999999999994,F814W
AndII,V041,56570.91456699999,24.451999999999998,0.057,F814W
AndII,V041,56570.962056,24.142,0.038,F814W
AndII,V041,56571.113852999995,24.373,0.044000000000000004,F814W
AndII,V041,56571.161330999996,24.479,0.055,F814W
AndII,V041,56571.578838,24.508000000000003,0.044000000000000004,F814W
AndII,V041,56571.626305,24.355,0.067,F814W
AndII,V041,56571.710531,24.169,0.034,F814W
AndII,V042,56569.172253,25.046,0.052000000000000005,F475W
AndII,V042,56569.251166999995,25.174,0.054000000000000006,F475W
AndII,V042,56569.43745499999,24.713,0.036000000000000004,F475W
AndII,V042,56569.517492,25.026,0.092,F475W
AndII,V042,56570.10228300001,24.559,0.038,F475W
AndII,V042,56570.181196000005,24.741999999999997,0.05,F475W
AndII,V042,56570.50084400001,24.618000000000002,0.063,F475W
AndII,V042,56570.579769,24.916,0.040999999999999995,F475W
AndII,V042,56570.700140999994,25.156999999999996,0.065,F475W
AndII,V042,56570.779065999996,24.678,0.057999999999999996,F475W
AndII,V042,56570.899403999996,24.684,0.043,F475W
AndII,V042,56570.978340999995,25.078000000000003,0.051,F475W
AndII,V042,56571.098691,25.073,0.046,F475W
AndII,V042,56571.17761599999,24.694000000000003,0.059000000000000004,F475W
AndII,V042,56571.563676,24.553,0.083,F475W
AndII,V042,56571.64313,24.771,0.063,F475W
AndII,V042,56571.69424600001,24.988000000000003,0.052000000000000005,F475W
AndII,V042,56569.187415,24.397,0.06,F814W
AndII,V042,56569.234882000004,24.326,0.063,F814W
AndII,V042,56569.452616999995,24.258000000000003,0.071,F814W
AndII,V042,56569.500616,24.293000000000003,0.045,F814W
AndII,V042,56570.117445,24.128,0.057,F814W
AndII,V042,56570.164911,24.118000000000002,0.049,F814W
AndII,V042,56570.51600599999,24.164,0.07,F814W
AndII,V042,56570.563484000006,24.188000000000002,0.066,F814W
AndII,V042,56570.715304,24.429000000000002,0.040999999999999995,F814W
AndII,V042,56570.762781,24.25,0.066,F814W
AndII,V042,56570.91456699999,24.275,0.055,F814W
AndII,V042,56570.962056,24.299,0.062,F814W
AndII,V042,56571.113852999995,24.423000000000002,0.12,F814W
AndII,V042,56571.161330999996,24.175,0.062,F814W
AndII,V042,56571.578838,24.125999999999998,0.048,F814W
AndII,V042,56571.626305,24.081999999999997,0.057,F814W
AndII,V042,56571.710531,24.278000000000002,0.057,F814W
AndII,V043,56569.172253,25.558000000000003,0.06,F475W
AndII,V043,56569.251166999995,25.487,0.055,F475W
AndII,V043,56569.43745499999,24.673000000000002,0.04,F475W
AndII,V043,56569.517492,25.127,0.05,F475W
AndII,V043,56570.10228300001,25.385,0.054000000000000006,F475W
AndII,V043,56570.181196000005,25.439,0.07400000000000001,F475W
AndII,V043,56570.50084400001,25.01,0.045,F475W
AndII,V043,56570.579769,25.366999999999997,0.065,F475W
AndII,V043,56570.700140999994,25.493000000000002,0.044000000000000004,F475W
AndII,V043,56570.779065999996,25.506,0.047,F475W
AndII,V043,56570.899403999996,24.379,0.047,F475W
AndII,V043,56570.978340999995,24.974,0.055999999999999994,F475W
AndII,V043,56571.098691,25.426,0.062,F475W
AndII,V043,56571.17761599999,25.486,0.040999999999999995,F475W
AndII,V043,56571.563676,25.303,0.043,F475W
AndII,V043,56571.64313,25.506,0.068,F475W
AndII,V043,56571.69424600001,25.541999999999998,0.059000000000000004,F475W
AndII,V043,56569.187415,24.576999999999998,0.044000000000000004,F814W
AndII,V043,56569.234882000004,24.570999999999998,0.047,F814W
AndII,V043,56569.452616999995,24.043000000000003,0.09,F814W
AndII,V043,56569.500616,24.156999999999996,0.09300000000000001,F814W
AndII,V043,56570.117445,23.772,0.24,F814W
AndII,V043,56570.164911,24.537,0.046,F814W
AndII,V043,56570.51600599999,24.368000000000002,0.055999999999999994,F814W
AndII,V043,56570.563484000006,24.451,0.071,F814W
AndII,V043,56570.715304,24.619,0.049,F814W
AndII,V043,56570.762781,24.660999999999998,0.084,F814W
AndII,V043,56570.91456699999,24.058000000000003,0.03,F814W
AndII,V043,56570.962056,24.226999999999997,0.045,F814W
AndII,V043,56571.113852999995,24.428,0.065,F814W
AndII,V043,56571.161330999996,24.558000000000003,0.061,F814W
AndII,V043,56571.578838,24.491,0.054000000000000006,F814W
AndII,V043,56571.626305,24.486,0.043,F814W
AndII,V043,56571.710531,24.565,0.053,F814W
AndII,V044,56569.172253,25.098000000000003,0.051,F475W
AndII,V044,56569.251166999995,25.090999999999998,0.06,F475W
AndII,V044,56569.43745499999,24.711,0.054000000000000006,F475W
AndII,V044,56569.517492,24.776,0.048,F475W
AndII,V044,56570.10228300001,24.898000000000003,0.052000000000000005,F475W
AndII,V044,56570.181196000005,24.715,0.048,F475W
AndII,V044,56570.50084400001,25.008000000000003,0.055999999999999994,F475W
AndII,V044,56570.579769,25.158,0.049,F475W
AndII,V044,56570.700140999994,24.93,0.248,F475W
AndII,V044,56570.779065999996,25.116,0.045,F475W
AndII,V044,56570.899403999996,24.84,0.042,F475W
AndII,V044,56570.978340999995,24.730999999999998,0.04,F475W
AndII,V044,56571.098691,24.855,0.047,F475W
AndII,V044,56571.17761599999,24.975,0.052000000000000005,F475W
AndII,V044,56571.563676,25.155,0.062,F475W
AndII,V044,56571.64313,24.89,0.057,F475W
AndII,V044,56571.69424600001,24.651,0.077,F475W
AndII,V044,56569.187415,24.113000000000003,0.055,F814W
AndII,V044,56569.234882000004,24.176,0.04,F814W
AndII,V044,56569.452616999995,23.92,0.047,F814W
AndII,V044,56569.500616,23.96,0.055999999999999994,F814W
AndII,V044,56570.117445,24.003,0.06,F814W
AndII,V044,56570.164911,23.945,0.055999999999999994,F814W
AndII,V044,56570.51600599999,23.686,0.174,F814W
AndII,V044,56570.563484000006,24.076999999999998,0.034,F814W
AndII,V044,56570.715304,24.176,0.047,F814W
AndII,V044,56570.762781,24.123,0.063,F814W
AndII,V044,56570.91456699999,23.95,0.052000000000000005,F814W
AndII,V044,56570.962056,23.916,0.047,F814W
AndII,V044,56571.113852999995,23.980999999999998,0.057999999999999996,F814W
AndII,V044,56571.161330999996,23.962,0.036000000000000004,F814W
AndII,V044,56571.578838,24.121,0.052000000000000005,F814W
AndII,V044,56571.626305,24.011,0.076,F814W
AndII,V044,56571.710531,23.998,0.054000000000000006,F814W
AndII,V045,56569.172253,24.605,0.035,F475W
AndII,V045,56569.251166999995,24.829,0.038,F475W
AndII,V045,56569.43745499999,25.131999999999998,0.049,F475W
AndII,V045,56569.517492,25.236,0.057,F475W
AndII,V045,56570.10228300001,25.096999999999998,0.046,F475W
AndII,V045,56570.181196000005,25.245,0.026000000000000002,F475W
AndII,V045,56570.50084400001,24.595,0.035,F475W
AndII,V045,56570.579769,24.715,0.043,F475W
AndII,V045,56570.700140999994,24.96,0.027999999999999997,F475W
AndII,V045,56570.779065999996,25.153000000000002,0.046,F475W
AndII,V045,56570.899403999996,25.176,0.048,F475W
AndII,V045,56570.978340999995,25.164,0.057,F475W
AndII,V045,56571.098691,25.188000000000002,0.042,F475W
AndII,V045,56571.17761599999,24.647,0.036000000000000004,F475W
AndII,V045,56571.563676,25.279,0.114,F475W
AndII,V045,56571.64313,24.873,0.247,F475W
AndII,V045,56571.69424600001,25.266,0.047,F475W
AndII,V045,56569.187415,23.956,0.046,F814W
AndII,V045,56569.234882000004,23.956,0.039,F814W
AndII,V045,56569.452616999995,24.175,0.06,F814W
AndII,V045,56569.500616,24.271,0.048,F814W
AndII,V045,56570.117445,24.131999999999998,0.05,F814W
AndII,V045,56570.164911,24.178,0.037000000000000005,F814W
AndII,V045,56570.51600599999,23.934,0.036000000000000004,F814W
AndII,V045,56570.563484000006,23.944000000000003,0.037000000000000005,F814W
AndII,V045,56570.715304,24.016,0.07,F814W
AndII,V045,56570.762781,24.041999999999998,0.183,F814W
AndII,V045,56570.91456699999,24.248,0.051,F814W
AndII,V045,56570.962056,24.25,0.051,F814W
AndII,V045,56571.113852999995,24.281,0.047,F814W
AndII,V045,56571.161330999996,24.051,0.027000000000000003,F814W
AndII,V045,56571.578838,24.294,0.036000000000000004,F814W
AndII,V045,56571.626305,24.228,0.055999999999999994,F814W
AndII,V045,56571.710531,24.379,0.042,F814W
AndII,V046,56569.172253,24.846,0.052000000000000005,F475W
AndII,V046,56569.251166999995,25.13,0.051,F475W
AndII,V046,56569.43745499999,25.339000000000002,0.046,F475W
AndII,V046,56569.517492,25.35,0.059000000000000004,F475W
AndII,V046,56570.10228300001,25.285999999999998,0.045,F475W
AndII,V046,56570.181196000005,25.479,0.078,F475W
AndII,V046,56570.50084400001,25.17,0.057999999999999996,F475W
AndII,V046,56570.579769,25.326999999999998,0.076,F475W
AndII,V046,56570.700140999994,25.351,0.051,F475W
AndII,V046,56570.779065999996,25.565,0.076,F475W
AndII,V046,56570.899403999996,24.461,0.038,F475W
AndII,V046,56570.978340999995,24.893,0.05,F475W
AndII,V046,56571.098691,25.118000000000002,0.055999999999999994,F475W
AndII,V046,56571.17761599999,25.351,0.06,F475W
AndII,V046,56571.563676,24.776999999999997,0.044000000000000004,F475W
AndII,V046,56571.64313,25.035,0.046,F475W
AndII,V046,56571.69424600001,25.101,0.052000000000000005,F475W
AndII,V046,56569.187415,24.179000000000002,0.027000000000000003,F814W
AndII,V046,56569.234882000004,24.121,0.048,F814W
AndII,V046,56569.452616999995,24.465,0.047,F814W
AndII,V046,56569.500616,24.403000000000002,0.037000000000000005,F814W
AndII,V046,56570.117445,24.395,0.046,F814W
AndII,V046,56570.164911,24.471,0.057999999999999996,F814W
AndII,V046,56570.51600599999,24.31,0.047,F814W
AndII,V046,56570.563484000006,24.351,0.037000000000000005,F814W
AndII,V046,56570.715304,24.419,0.055,F814W
AndII,V046,56570.762781,24.528000000000002,0.053,F814W
AndII,V046,56570.91456699999,24.076,0.04,F814W
AndII,V046,56570.962056,24.095,0.03,F814W
AndII,V046,56571.113852999995,24.298000000000002,0.045,F814W
AndII,V046,56571.161330999996,24.304000000000002,0.025,F814W
AndII,V046,56571.578838,24.17,0.043,F814W
AndII,V046,56571.626305,24.203000000000003,0.047,F814W
AndII,V046,56571.710531,24.302,0.037000000000000005,F814W
AndII,V047,56569.172253,25.13,0.055,F475W
AndII,V047,56569.251166999995,25.195,0.039,F475W
AndII,V047,56569.43745499999,25.323,0.045,F475W
AndII,V047,56569.517492,24.748,0.045,F475W
AndII,V047,56570.10228300001,25.238000000000003,0.052000000000000005,F475W
AndII,V047,56570.181196000005,24.71,0.046,F475W
AndII,V047,56570.50084400001,25.171,0.044000000000000004,F475W
AndII,V047,56570.579769,25.162,0.045,F475W
AndII,V047,56570.700140999994,25.239,0.051,F475W
AndII,V047,56570.779065999996,24.669,0.061,F475W
AndII,V047,56570.899403999996,24.774,0.05,F475W
AndII,V047,56570.978340999995,24.998,0.046,F475W
AndII,V047,56571.098691,25.121,0.043,F475W
AndII,V047,56571.17761599999,25.239,0.052000000000000005,F475W
AndII,V047,56571.563676,24.829,0.057999999999999996,F475W
AndII,V047,56571.64313,24.984,0.063,F475W
AndII,V047,56571.69424600001,25.049,0.073,F475W
AndII,V047,56569.187415,24.068,0.084,F814W
AndII,V047,56569.234882000004,24.208000000000002,0.047,F814W
AndII,V047,56569.452616999995,24.334,0.057999999999999996,F814W
AndII,V047,56569.500616,24.08,0.053,F814W
AndII,V047,56570.117445,24.27,0.042,F814W
AndII,V047,56570.164911,24.05,0.040999999999999995,F814W
AndII,V047,56570.51600599999,24.182,0.068,F814W
AndII,V047,56570.563484000006,24.225,0.034,F814W
AndII,V047,56570.715304,24.285999999999998,0.07400000000000001,F814W
AndII,V047,56570.762781,24.215,0.068,F814W
AndII,V047,56570.91456699999,24.031,0.045,F814W
AndII,V047,56570.962056,24.025,0.046,F814W
AndII,V047,56571.113852999995,24.164,0.076,F814W
AndII,V047,56571.161330999996,24.224,0.077,F814W
AndII,V047,56571.578838,24.055999999999997,0.054000000000000006,F814W
AndII,V047,56571.626305,24.039,0.064,F814W
AndII,V047,56571.710531,24.212,0.05,F814W
AndII,V048,56569.172253,25.213,0.047,F475W
AndII,V048,56569.251166999995,25.096,0.034,F475W
AndII,V048,56569.43745499999,24.996,0.039,F475W
AndII,V048,56569.517492,25.081,0.045,F475W
AndII,V048,56570.10228300001,25.03,0.098,F475W
AndII,V048,56570.181196000005,25.127,0.066,F475W
AndII,V048,56570.50084400001,25.213,0.040999999999999995,F475W
AndII,V048,56570.579769,25.230999999999998,0.027000000000000003,F475W
AndII,V048,56570.700140999994,25.06,0.044000000000000004,F475W
AndII,V048,56570.779065999996,24.982,0.048,F475W
AndII,V048,56570.899403999996,25.04,0.05,F475W
AndII,V048,56570.978340999995,25.128,0.045,F475W
AndII,V048,56571.098691,25.179000000000002,0.052000000000000005,F475W
AndII,V048,56571.17761599999,25.25,0.047,F475W
AndII,V048,56571.563676,25.024,0.046,F475W
AndII,V048,56571.64313,25.09,0.039,F475W
AndII,V048,56571.69424600001,25.125,0.037000000000000005,F475W
AndII,V048,56569.187415,24.28,0.027999999999999997,F814W
AndII,V048,56569.234882000004,24.214000000000002,0.043,F814W
AndII,V048,56569.452616999995,23.985,0.06,F814W
AndII,V048,56569.500616,24.13,0.083,F814W
AndII,V048,56570.117445,24.175,0.049,F814W
AndII,V048,56570.164911,24.142,0.037000000000000005,F814W
AndII,V048,56570.51600599999,24.281,0.051,F814W
AndII,V048,56570.563484000006,24.094,0.07200000000000001,F814W
AndII,V048,56570.715304,24.149,0.051,F814W
AndII,V048,56570.762781,24.033,0.303,F814W
AndII,V048,56570.91456699999,24.158,0.045,F814W
AndII,V048,56570.962056,24.145,0.04,F814W
AndII,V048,56571.113852999995,24.199,0.040999999999999995,F814W
AndII,V048,56571.161330999996,24.23,0.048,F814W
AndII,V048,56571.578838,24.141,0.032,F814W
AndII,V048,56571.626305,24.142,0.039,F814W
AndII,V048,56571.710531,24.204,0.038,F814W
AndII,V049,56569.172253,24.706,0.068,F475W
AndII,V049,56569.251166999995,24.829,0.10300000000000001,F475W
AndII,V049,56569.43745499999,25.142,0.026000000000000002,F475W
AndII,V049,56569.517492,25.281999999999996,0.035,F475W
AndII,V049,56570.10228300001,25.178,0.098,F475W
AndII,V049,56570.181196000005,25.335,0.054000000000000006,F475W
AndII,V049,56570.50084400001,24.623,0.03,F475W
AndII,V049,56570.579769,24.787,0.043,F475W
AndII,V049,56570.700140999994,25.154,0.040999999999999995,F475W
AndII,V049,56570.779065999996,25.272,0.04,F475W
AndII,V049,56570.899403999996,25.362,0.048,F475W
AndII,V049,56570.978340999995,25.302,0.048,F475W
AndII,V049,56571.098691,24.866999999999997,0.037000000000000005,F475W
